"N","rxx","bias","AbilityX","AbilitySD","PerceptionX","PerceptionSD","t.omni.t","t.omni.p","t.low.t","t.low.p","t.hi.t","t.hi.p"
160,0.55,80,43,27.04759373852,43,27.04759373852,0,1,-8.73135030408085,1.02997233042412e-10,-8.73135030408085,1.02997233042412e-10
160,0.55,90,43,27.04759373852,43,27.04759373852,0,1,-10.1060869486693,1.89626505378363e-12,-10.1060869486693,1.89626505378363e-12
160,0.55,100,43,27.04759373852,43,27.04759373852,0,1,-10.721024739863,3.43497213486931e-13,-10.721024739863,3.43497213486931e-13
160,0.6,0,43,27.04759373852,43,27.04759373852,0,1,-4.02671159560643,0.000252814033781701,-4.02671159560643,0.000252814033781701
160,0.6,10,43,27.04759373852,43,27.04759373852,0,1,-4.27860478551148,0.000118011558458719,-4.27860478551148,0.000118011558458719
160,0.6,20,43,27.04759373852,43,27.04759373852,0,1,-3.97658362109951,0.000293699053516485,-3.97658362109951,0.000293699053516485
160,0.6,30,43,27.04759373852,43,27.04759373852,0,1,-3.73267691023584,0.000603484487783614,-3.73267691023584,0.000603484487783614
160,0.6,40,43,27.04759373852,43,27.04759373852,0,1,-4.16084217252745,0.000168793431300112,-4.16084217252745,0.000168793431300112
160,0.6,50,43,27.04759373852,43,27.04759373852,0,1,-5.00825981863057,1.22018995501653e-05,-5.00825981863057,1.22018995501653e-05
160,0.6,60,43,27.04759373852,43,27.04759373852,0,1,-5.52122446483604,2.39263400062856e-06,-5.52122446483604,2.39263400062856e-06
160,0.6,70,43,27.04759373852,43,27.04759373852,0,1,-6.24355392212897,2.37693803965529e-07,-6.24355392212897,2.37693803965529e-07
160,0.6,80,43,27.04759373852,43,27.04759373852,0,1,-7.72248813041197,2.22946737136255e-09,-7.72248813041197,2.22946737136255e-09
160,0.6,90,43,27.04759373852,43,27.04759373852,0,1,-9.32472298522227,1.78368722302727e-11,-9.32472298522227,1.78368722302727e-11
160,0.6,100,43,27.04759373852,43,27.04759373852,0,1,-9.74201022659508,5.33621722401304e-12,-9.74201022659508,5.33621722401304e-12
160,0.65,0,43,27.04759373852,43,27.04759373852,0,1,-3.33598924133627,0.00187478098313555,-3.33598924133627,0.00187478098313555
160,0.65,10,43,27.04759373852,43,27.04759373852,0,1,-3.77068572664193,0.000539993201337928,-3.77068572664193,0.000539993201337928
160,0.65,20,43,27.04759373852,43,27.04759373852,0,1,-4.36455348349952,9.07251985638501e-05,-4.36455348349952,9.07251985638501e-05
160,0.65,30,43,27.04759373852,43,27.04759373852,0,1,-3.80229393062604,0.00049215950750977,-3.80229393062604,0.00049215950750977
160,0.65,40,43,27.04759373852,43,27.04759373852,0,1,-4.23476629734051,0.00013487459380923,-4.23476629734051,0.00013487459380923
160,0.65,50,43,27.04759373852,43,27.04759373852,0,1,-4.65042105926989,3.74876757940386e-05,-4.65042105926989,3.74876757940386e-05
160,0.65,60,43,27.04759373852,43,27.04759373852,0,1,-6.1120415468307,3.61913424893801e-07,-6.1120415468307,3.61913424893801e-07
160,0.65,70,43,27.04759373852,43,27.04759373852,0,1,-6.75990922190601,4.58541891499671e-08,-6.75990922190601,4.58541891499671e-08
160,0.65,80,43,27.04759373852,43,27.04759373852,0,1,-6.85777188984061,3.36160381287235e-08,-6.85777188984061,3.36160381287235e-08
160,0.65,90,43,27.04759373852,43,27.04759373852,0,1,-7.66623539738902,2.65471924286238e-09,-7.66623539738902,2.65471924286238e-09
160,0.65,100,43,27.04759373852,43,27.04759373852,0,1,-9.61811804010808,7.61778005277158e-12,-9.61811804010808,7.61778005277158e-12
160,0.7,0,43,27.04759373852,43,27.04759373852,0,1,-3.4700900343989,0.00128539361947724,-3.4700900343989,0.00128539361947724
160,0.7,10,43,27.04759373852,43,27.04759373852,0,1,-3.14037956294693,0.00321330958008125,-3.14037956294693,0.00321330958008125
160,0.7,20,43,27.04759373852,43,27.04759373852,0,1,-2.98124104195744,0.00492592294920782,-2.98124104195744,0.00492592294920782
160,0.7,30,43,27.04759373852,43,27.04759373852,0,1,-3.91422469709844,0.000353600458581356,-3.91422469709844,0.000353600458581356
160,0.7,40,43,27.04759373852,43,27.04759373852,0,1,-4.89436149543482,1.74695962306625e-05,-4.89436149543482,1.74695962306625e-05
160,0.7,50,43,27.04759373852,43,27.04759373852,0,1,-4.41746174843039,7.71142578104928e-05,-4.41746174843039,7.71142578104928e-05
160,0.7,60,43,27.04759373852,43,27.04759373852,0,1,-5.57064376866498,2.04350559739198e-06,-5.57064376866498,2.04350559739198e-06
160,0.7,70,43,27.04759373852,43,27.04759373852,0,1,-6.93693684740417,2.61611928513081e-08,-6.93693684740417,2.61611928513081e-08
160,0.7,80,43,27.04759373852,43,27.04759373852,0,1,-7.05929987834949,1.77704729620976e-08,-7.05929987834949,1.77704729620976e-08
160,0.7,90,43,27.04759373852,43,27.04759373852,0,1,-7.29360899202654,8.49933601690662e-09,-7.29360899202654,8.49933601690662e-09
160,0.7,100,43,27.04759373852,43,27.04759373852,0,1,-9.25975813208341,2.15660782745748e-11,-9.25975813208341,2.15660782745748e-11
160,0.75,0,43,27.04759373852,43,27.04759373852,0,1,-3.24463809084661,0.00241553270357109,-3.24463809084661,0.00241553270357109
160,0.75,10,43,27.04759373852,43,27.04759373852,0,1,-2.8769719552255,0.00647924980804911,-2.8769719552255,0.00647924980804911
160,0.75,20,43,27.04759373852,43,27.04759373852,0,1,-4.1634030748433,0.000167490005908774,-4.1634030748433,0.000167490005908774
160,0.75,30,43,27.04759373852,43,27.04759373852,0,1,-3.76619749682876,0.000547139903672542,-3.76619749682876,0.000547139903672542
160,0.75,40,43,27.04759373852,43,27.04759373852,0,1,-3.32280054591573,0.00194501381505606,-3.32280054591573,0.00194501381505606
160,0.75,50,43,27.04759373852,43,27.04759373852,0,1,-4.74804540499564,2.76423638616483e-05,-4.74804540499564,2.76423638616483e-05
160,0.75,60,43,27.04759373852,43,27.04759373852,0,1,-6.04455396034868,4.49100367668263e-07,-6.04455396034868,4.49100367668263e-07
160,0.75,70,43,27.04759373852,43,27.04759373852,0,1,-5.64012103755175,1.63686361481921e-06,-5.64012103755175,1.63686361481921e-06
160,0.75,80,43,27.04759373852,43,27.04759373852,0,1,-7.16031607581658,1.29236141263554e-08,-7.16031607581658,1.29236141263554e-08
160,0.75,90,43,27.04759373852,43,27.04759373852,0,1,-7.53119672456116,4.04154068004323e-09,-7.53119672456116,4.04154068004323e-09
160,0.75,100,43,27.04759373852,43,27.04759373852,0,1,-10.2079572414128,1.42399232325718e-12,-10.2079572414128,1.42399232325718e-12
160,0.8,0,43,27.04759373852,43,27.04759373852,0,1,-2.53643516992384,0.0153141705194776,-2.53643516992384,0.0153141705194776
160,0.8,10,43,27.04759373852,43,27.04759373852,0,1,-2.815511376163,0.00759813864324036,-2.815511376163,0.00759813864324036
160,0.8,20,43,27.04759373852,43,27.04759373852,0,1,-3.62553852620354,0.000823692348306311,-3.62553852620354,0.000823692348306311
160,0.8,30,43,27.04759373852,43,27.04759373852,0,1,-3.29416519918321,0.0021062357029778,-3.29416519918321,0.0021062357029778
160,0.8,40,43,27.04759373852,43,27.04759373852,0,1,-4.34660385951247,9.58577052877237e-05,-4.34660385951247,9.58577052877237e-05
160,0.8,50,43,27.04759373852,43,27.04759373852,0,1,-3.64218656696314,0.000785001003005196,-3.64218656696314,0.000785001003005196
160,0.8,60,43,27.04759373852,43,27.04759373852,0,1,-3.54382738304301,0.00104178406567407,-3.54382738304301,0.00104178406567407
160,0.8,70,43,27.04759373852,43,27.04759373852,0,1,-4.23953548080588,0.000132931491114456,-4.23953548080588,0.000132931491114456
160,0.8,80,43,27.04759373852,43,27.04759373852,0,1,-6.66288754594204,6.24135086320995e-08,-6.66288754594204,6.24135086320995e-08
160,0.8,90,43,27.04759373852,43,27.04759373852,0,1,-7.07179797326483,1.70831854578871e-08,-7.07179797326483,1.70831854578871e-08
160,0.8,100,43,27.04759373852,43,27.04759373852,0,1,-10.173997649727,1.56642596683084e-12,-10.173997649727,1.56642596683084e-12
160,0.85,0,43,27.04759373852,43,27.04759373852,0,1,-1.2638611999517,0.213782184233558,-1.2638611999517,0.213782184233558
160,0.85,10,43,27.04759373852,43,27.04759373852,0,1,-2.73515607047981,0.00933297135047736,-2.73515607047981,0.00933297135047736
160,0.85,20,43,27.04759373852,43,27.04759373852,0,1,-3.47813734958544,0.00125636131923204,-3.47813734958544,0.00125636131923204
160,0.85,30,43,27.04759373852,43,27.04759373852,0,1,-3.49273470545748,0.00120529532230163,-3.49273470545748,0.00120529532230163
160,0.85,40,43,27.04759373852,43,27.04759373852,0,1,-3.68156333858332,0.000700331794385182,-3.68156333858332,0.000700331794385182
160,0.85,50,43,27.04759373852,43,27.04759373852,0,1,-4.13454077940086,0.000182766433456773,-4.13454077940086,0.000182766433456773
160,0.85,60,43,27.04759373852,43,27.04759373852,0,1,-3.98183460185835,0.000289131561107476,-3.98183460185835,0.000289131561107476
160,0.85,70,43,27.04759373852,43,27.04759373852,0,1,-4.98451133128708,1.31513849062942e-05,-4.98451133128708,1.31513849062942e-05
160,0.85,80,43,27.04759373852,43,27.04759373852,0,1,-5.48353496169391,2.69830031644199e-06,-5.48353496169391,2.69830031644199e-06
160,0.85,90,43,27.04759373852,43,27.04759373852,0,1,-6.79327617748065,4.12458381019145e-08,-6.79327617748065,4.12458381019145e-08
160,0.85,100,43,27.04759373852,43,27.04759373852,0,1,-9.20432354358533,2.53693485293948e-11,-9.20432354358533,2.53693485293948e-11
160,0.9,0,43,27.04759373852,43,27.04759373852,0,1,-3.91022985398314,0.000357818110244401,-3.91022985398314,0.000357818110244401
160,0.9,10,43,27.04759373852,43,27.04759373852,0,1,-1.68965914738521,0.0990732061812739,-1.68965914738521,0.0990732061812739
160,0.9,20,43,27.04759373852,43,27.04759373852,0,1,-1.89550242145692,0.0654544975499154,-1.89550242145692,0.0654544975499154
160,0.9,30,43,27.04759373852,43,27.04759373852,0,1,-1.96827083642169,0.0561749131823827,-1.96827083642169,0.0561749131823827
160,0.9,40,43,27.04759373852,43,27.04759373852,0,1,-2.02094725032563,0.0501882938486888,-2.02094725032563,0.0501882938486888
160,0.9,50,43,27.04759373852,43,27.04759373852,0,1,-2.32192821473695,0.0255500543422762,-2.32192821473695,0.0255500543422762
160,0.9,60,43,27.04759373852,43,27.04759373852,0,1,-4.00988754689755,0.00026587651017474,-4.00988754689755,0.00026587651017474
160,0.9,70,43,27.04759373852,43,27.04759373852,0,1,-4.62041430091462,4.1156803078695e-05,-4.62041430091462,4.1156803078695e-05
160,0.9,80,43,27.04759373852,43,27.04759373852,0,1,-4.93628484826536,1.53103096178866e-05,-4.93628484826536,1.53103096178866e-05
160,0.9,90,43,27.04759373852,43,27.04759373852,0,1,-6.98974615799704,2.21368888014598e-08,-6.98974615799704,2.21368888014598e-08
160,0.9,100,43,27.04759373852,43,27.04759373852,0,1,-8.59427725454134,1.55369083051248e-10,-8.59427725454134,1.55369083051248e-10
160,0.95,0,43,27.04759373852,43,27.04759373852,0,1,-2.14612907835581,0.0381428370645952,-2.14612907835581,0.0381428370645952
160,0.95,10,43,27.04759373852,43,27.04759373852,0,1,-2.32020211855566,0.0256529342759121,-2.32020211855566,0.0256529342759121
160,0.95,20,43,27.04759373852,43,27.04759373852,0,1,-1.95723776009422,0.0575042866185043,-1.95723776009422,0.0575042866185043
160,0.95,30,43,27.04759373852,43,27.04759373852,0,1,-1.24945919326648,0.218944034571001,-1.24945919326648,0.218944034571001
160,0.95,40,43,27.04759373852,43,27.04759373852,0,1,-1.43822516964883,0.158346963096996,-1.43822516964883,0.158346963096996
160,0.95,50,43,27.04759373852,43,27.04759373852,0,1,-1.58355891470046,0.121370772814349,-1.58355891470046,0.121370772814349
160,0.95,60,43,27.04759373852,43,27.04759373852,0,1,-2.01733284066139,0.0505805704526011,-2.01733284066139,0.0505805704526011
160,0.95,70,43,27.04759373852,43,27.04759373852,0,1,-3.35802794353533,0.00176278766605684,-3.35802794353533,0.00176278766605684
160,0.95,80,43,27.04759373852,43,27.04759373852,0,1,-4.88273803077189,1.81198485573398e-05,-4.88273803077189,1.81198485573398e-05
160,0.95,90,43,27.04759373852,43,27.04759373852,0,1,-5.25998862011405,5.49742024831617e-06,-5.25998862011405,5.49742024831617e-06
160,0.95,100,43,27.04759373852,43,27.04759373852,0,1,-8.1980367105285,5.16117393959315e-10,-8.1980367105285,5.16117393959315e-10
160,1,0,43,27.04759373852,43,27.04759373852,NA,NA,NA,NA,NA,NA
160,1,10,43,27.04759373852,43,27.04759373852,NA,NA,NA,NA,NA,NA
160,1,20,43,27.04759373852,43,27.04759373852,NA,NA,NA,NA,NA,NA
160,1,30,43,27.04759373852,43,27.04759373852,NA,NA,NA,NA,NA,NA
160,1,40,43,27.04759373852,43,27.04759373852,NA,NA,NA,NA,NA,NA
160,1,50,43,27.04759373852,43,27.04759373852,NA,NA,NA,NA,NA,NA
160,1,60,43,27.04759373852,43,27.04759373852,NA,NA,NA,NA,NA,NA
160,1,70,43,27.04759373852,43,27.04759373852,NA,NA,NA,NA,NA,NA
160,1,80,43,27.04759373852,43,27.04759373852,NA,NA,NA,NA,NA,NA
160,1,90,43,27.04759373852,43,27.04759373852,NA,NA,NA,NA,NA,NA
160,1,100,43,27.04759373852,43,27.04759373852,0,1,-7.83704287118215,1.56391924164719e-09,-7.83704287118215,1.56391924164719e-09
170,0,0,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-8.44088738759086,1.36855400536458e-10,-8.44088738759086,1.36855400536458e-10
170,0,10,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-7.75985524897698,1.2144751329851e-09,-7.75985524897698,1.2144751329851e-09
170,0,20,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-10.0104614258916,1.0875217698862e-12,-10.0104614258916,1.0875217698862e-12
170,0,30,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-9.27912163105221,9.97382486796176e-12,-9.27912163105221,9.97382486796176e-12
170,0,40,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-11.1866662081028,3.55452957508985e-14,-11.1866662081028,3.55452957508985e-14
170,0,50,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-11.8795069377772,5.15301492158946e-15,-11.8795069377772,5.15301492158946e-15
170,0,60,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-11.9318374360387,4.46479805889894e-15,-11.9318374360387,4.46479805889894e-15
170,0,70,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-11.6509533400173,9.67759456622241e-15,-11.6509533400173,9.67759456622241e-15
170,0,80,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-13.1071350307484,1.95453471363282e-16,-13.1071350307484,1.95453471363282e-16
170,0,90,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-13.6198393831783,5.26581799360394e-17,-13.6198393831783,5.26581799360394e-17
170,0,100,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-13.3907823345141,9.42393473537176e-17,-13.3907823345141,9.42393473537176e-17
170,0.05,0,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-7.03134125756468,1.31107432546904e-08,-7.03134125756468,1.31107432546904e-08
170,0.05,10,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-6.88441024766949,2.12718100917317e-08,-6.88441024766949,2.12718100917317e-08
170,0.05,20,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-7.84790505174341,9.13545459982371e-10,-7.84790505174341,9.13545459982371e-10
170,0.05,30,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-8.34397570795861,1.86189594651094e-10,-8.34397570795861,1.86189594651094e-10
170,0.05,40,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-7.49706649931406,2.85197055097224e-09,-7.49706649931406,2.85197055097224e-09
170,0.05,50,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-9.39660270687542,6.95532835031947e-12,-9.39660270687542,6.95532835031947e-12
170,0.05,60,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-10.5543413625221,2.18679033639367e-13,-10.5543413625221,2.18679033639367e-13
170,0.05,70,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-11.0507187036563,5.23019627166165e-14,-11.0507187036563,5.23019627166165e-14
170,0.05,80,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-12.0983153236221,2.8362640416467e-15,-12.0983153236221,2.8362640416467e-15
170,0.05,90,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-13.2304518977053,1.42163414334101e-16,-13.2304518977053,1.42163414334101e-16
170,0.05,100,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-16.0963227728886,1.42669258330239e-19,-16.0963227728886,1.42669258330239e-19
170,0.1,0,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-5.76244631771587,8.71927823729342e-07,-5.76244631771587,8.71927823729342e-07
170,0.1,10,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-6.66195417227165,4.43424713592225e-08,-6.66195417227165,4.43424713592225e-08
170,0.1,20,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-7.12799294588652,9.54216354792901e-09,-7.12799294588652,9.54216354792901e-09
170,0.1,30,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-8.2445865902158,2.55568817032849e-10,-8.2445865902158,2.55568817032849e-10
170,0.1,40,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-9.93961540575357,1.34398234016869e-12,-9.93961540575357,1.34398234016869e-12
170,0.1,50,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-8.38620288777079,1.62797804705178e-10,-8.38620288777079,1.62797804705178e-10
170,0.1,60,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-10.3602894057107,3.85888097044211e-13,-10.3602894057107,3.85888097044211e-13
170,0.1,70,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-9.45669199234974,5.78804087093433e-12,-9.45669199234974,5.78804087093433e-12
170,0.1,80,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-10.7139695979177,1.37560789091672e-13,-10.7139695979177,1.37560789091672e-13
170,0.1,90,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-10.6998629638472,1.43293740996003e-13,-10.6998629638472,1.43293740996003e-13
170,0.1,100,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-14.5279819950518,5.56743963973963e-18,-14.5279819950518,5.56743963973963e-18
170,0.15,0,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-6.25607878950063,1.70008238811017e-07,-6.25607878950063,1.70008238811017e-07
170,0.15,10,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-6.13707607672172,2.52204803167604e-07,-6.13707607672172,2.52204803167604e-07
170,0.15,20,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-7.73260135493675,1.32655126659936e-09,-7.73260135493675,1.32655126659936e-09
170,0.15,30,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-7.04844138372107,1.23936248874464e-08,-7.04844138372107,1.23936248874464e-08
170,0.15,40,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-8.94378831167802,2.81614945986107e-11,-8.94378831167802,2.81614945986107e-11
170,0.15,50,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-9.31249737514096,9.00148625903271e-12,-9.31249737514096,9.00148625903271e-12
170,0.15,60,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-8.79871322877184,4.43054847983543e-11,-8.79871322877184,4.43054847983543e-11
170,0.15,70,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-9.58393495753393,3.92841862120175e-12,-9.58393495753393,3.92841862120175e-12
170,0.15,80,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-11.9359969225061,4.41427765397281e-15,-11.9359969225061,4.41427765397281e-15
170,0.15,90,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-11.955984875116,4.17949650689524e-15,-11.955984875116,4.17949650689524e-15
170,0.15,100,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-13.0308961657818,2.3818851005058e-16,-13.0308961657818,2.3818851005058e-16
170,0.2,0,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-4.86019861607475,1.67396662672848e-05,-4.86019861607475,1.67396662672848e-05
170,0.2,10,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-5.43671971608755,2.55307517870826e-06,-5.43671971608755,2.55307517870826e-06
170,0.2,20,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-6.01272361215456,3.80805908783375e-07,-6.01272361215456,3.80805908783375e-07
170,0.2,30,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-6.90777893135091,1.96945275887386e-08,-6.90777893135091,1.96945275887386e-08
170,0.2,40,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-7.5651314392007,2.28497970473151e-09,-7.5651314392007,2.28497970473151e-09
170,0.2,50,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-7.47290640394089,3.08568401216237e-09,-7.47290640394089,3.08568401216237e-09
170,0.2,60,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-8.06844210029401,4.49109141036355e-10,-8.06844210029401,4.49109141036355e-10
170,0.2,70,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-11.3030103679839,2.55893892923543e-14,-11.3030103679839,2.55893892923543e-14
170,0.2,80,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-10.9020342269282,8.00132103834466e-14,-10.9020342269282,8.00132103834466e-14
170,0.2,90,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-11.2184077492618,3.24914007955165e-14,-11.2184077492618,3.24914007955165e-14
170,0.2,100,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-13.3583825064953,1.02377939981624e-16,-13.3583825064953,1.02377939981624e-16
170,0.25,0,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-5.68818849950983,1.11444141640052e-06,-5.68818849950983,1.11444141640052e-06
170,0.25,10,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-5.5749003409019,1.61970993692065e-06,-5.5749003409019,1.61970993692065e-06
170,0.25,20,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-6.47979665841643,8.10189997842191e-08,-6.47979665841643,8.10189997842191e-08
170,0.25,30,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-7.40848417190192,3.80763106322531e-09,-7.40848417190192,3.80763106322531e-09
170,0.25,40,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-6.43160598804057,9.5037830276806e-08,-6.43160598804057,9.5037830276806e-08
170,0.25,50,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-6.89952958387917,2.02374393650345e-08,-6.89952958387917,2.02374393650345e-08
170,0.25,60,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-8.41428919913331,1.48906043037197e-10,-8.41428919913331,1.48906043037197e-10
170,0.25,70,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-9.83466454089075,1.84130071329581e-12,-9.83466454089075,1.84130071329581e-12
170,0.25,80,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-8.90698392723771,3.15851491047369e-11,-8.90698392723771,3.15851491047369e-11
170,0.25,90,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-10.9286168862861,7.41410182674912e-14,-10.9286168862861,7.41410182674912e-14
170,0.25,100,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-11.4926182516783,1.50346768237474e-14,-11.4926182516783,1.50346768237474e-14
170,0.3,0,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-4.83837099144451,1.79611871452316e-05,-4.83837099144451,1.79611871452316e-05
170,0.3,10,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-5.18437371146314,5.83925312663095e-06,-5.18437371146314,5.83925312663095e-06
170,0.3,20,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-7.13508617488,9.32244471171083e-09,-7.13508617488,9.32244471171083e-09
170,0.3,30,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-5.38718938433574,3.00444978220727e-06,-5.38718938433574,3.00444978220727e-06
170,0.3,40,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-6.97015581607137,1.60358466504001e-08,-6.97015581607137,1.60358466504001e-08
170,0.3,50,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-8.89589297669281,3.26972830264554e-11,-8.89589297669281,3.26972830264554e-11
170,0.3,60,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-6.479458683779,8.11097187468243e-08,-6.479458683779,8.11097187468243e-08
170,0.3,70,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-9.3860406474497,7.1839238873261e-12,-9.3860406474497,7.1839238873261e-12
170,0.3,80,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-10.2272440844751,5.712036000757e-13,-10.2272440844751,5.712036000757e-13
170,0.3,90,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-10.4144293563958,3.29179684695354e-13,-10.4144293563958,3.29179684695354e-13
170,0.3,100,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-12.9067187149895,3.29200136716261e-16,-12.9067187149895,3.29200136716261e-16
170,0.35,0,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-4.66017234116497,3.18338918226509e-05,-4.66017234116497,3.18338918226509e-05
170,0.35,10,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-4.9157646902598,1.39877927001755e-05,-4.9157646902598,1.39877927001755e-05
170,0.35,20,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-5.67718926501933,1.1556727229755e-06,-5.67718926501933,1.1556727229755e-06
170,0.35,30,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-6.73760540538807,3.45331922925547e-08,-6.73760540538807,3.45331922925547e-08
170,0.35,40,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-7.05352229283659,1.21882456058876e-08,-7.05352229283659,1.21882456058876e-08
170,0.35,50,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-7.30873516805072,5.27573269524002e-09,-7.30873516805072,5.27573269524002e-09
170,0.35,60,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-8.18417913893196,3.09973284912301e-10,-8.18417913893196,3.09973284912301e-10
170,0.35,70,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-9.42229465674847,6.42954919666901e-12,-9.42229465674847,6.42954919666901e-12
170,0.35,80,44.3235294117647,26.7762154771767,44.3235294117647,26.7762154771767,0,1,-8.52270207079093,1.05616842368053e-10,-8.52270207079093,1.05616842368053e-10
