"N","rxx","bias","abX","abSD","percX.err","percSD.err","percX.bi","percSD.bi","percX.biWerr","percSD.biWerr","t.omni.err.t","t.omni.err.p","t.omni.biased.t","t.omni.biased.p","t.omni.biasedWerr.t","t.omni.biasedWerr.p","t.low.err.t","t.low.err.p","t.low.biased.t","t.low.biased.p","t.low.biasedWerr.t","t.low.biasedWerr.p","t.hi.err.t","t.hi.err.p","t.hi.biased.t","t.hi.biased.p","t.hi.biasedWerr.t","t.hi.biasedWerr.p"
100,0.9,25,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-2.3051799557059,0.0301121547207541,-25.4762332682534,6.92846784888083e-19,-25.5204415535846,6.65556047192225e-19,-2.3051799557059,0.0301121547207541,-25.4762332682534,6.92846784888083e-19,-25.5204415535846,6.65556047192225e-19
100,0.9,26,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-1.84826778719491,0.0769232226901522,-25.4762332682534,6.92846784888083e-19,-25.3677916315306,7.64834742592492e-19,-1.84826778719491,0.0769232226901522,-25.4762332682534,6.92846784888083e-19,-25.3677916315306,7.64834742592492e-19
100,0.9,27,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-1.37589605744277,0.181558870130065,-25.4762332682534,6.92846784888083e-19,-25.2177285824687,8.77521816760851e-19,-1.37589605744277,0.181558870130065,-25.4762332682534,6.92846784888083e-19,-25.2177285824687,8.77521816760851e-19
100,0.9,28,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.99569964464941,0.329329772000514,-25.4762332682534,6.92846784888083e-19,-25.5007650344267,6.77562029602836e-19,-0.99569964464941,0.329329772000514,-25.4762332682534,6.92846784888083e-19,-25.5007650344267,6.77562029602836e-19
100,0.9,29,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-1.68763185138904,0.104437387953947,-25.4762332682534,6.92846784888083e-19,-25.5105976027637,6.71534601952781e-19,-1.68763185138904,0.104437387953947,-25.4762332682534,6.92846784888083e-19,-25.5105976027637,6.71534601952781e-19
100,0.9,30,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-1.14914752563051,0.261819002175652,-25.4762332682534,6.92846784888083e-19,-25.2320261312608,8.66077164674928e-19,-1.14914752563051,0.261819002175652,-25.4762332682534,6.92846784888083e-19,-25.2320261312608,8.66077164674928e-19
100,0.95,1,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-1.22474487139159,0.232556980603303,-9.18223540114479,2.531687435242e-09,-8.2310671865616,1.89955855799598e-08,-1.22474487139159,0.232556980603303,-9.18223540114479,2.531687435242e-09,-8.2310671865616,1.89955855799598e-08
100,0.95,2,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.780279251933959,0.442854578226798,-25.4762332682534,6.92846784888083e-19,-22.2477430530143,1.57650252242639e-17,-0.780279251933959,0.442854578226798,-25.4762332682534,6.92846784888083e-19,-22.2477430530143,1.57650252242639e-17
100,0.95,3,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.916698497028211,0.368420889048473,-25.4762332682534,6.92846784888083e-19,-22.9060821157187,8.07024424153196e-18,-0.916698497028211,0.368420889048473,-25.4762332682534,6.92846784888083e-19,-22.9060821157187,8.07024424153196e-18
100,0.95,4,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.433012701892219,0.668872202247302,-25.4762332682534,6.92846784888083e-19,-25.9496412054414,4.52058895497053e-19,-0.433012701892219,0.668872202247302,-25.4762332682534,6.92846784888083e-19,-25.9496412054414,4.52058895497053e-19
100,0.95,5,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.676481425202546,0.505202957323374,-25.4762332682534,6.92846784888083e-19,-25.3135074870842,8.03752044775239e-19,-0.676481425202546,0.505202957323374,-25.4762332682534,6.92846784888083e-19,-25.3135074870842,8.03752044775239e-19
100,0.95,6,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.924396342866679,0.364481638815508,-25.4762332682534,6.92846784888083e-19,-25.2405131689055,8.59357144422191e-19,-0.924396342866679,0.364481638815508,-25.4762332682534,6.92846784888083e-19,-25.2405131689055,8.59357144422191e-19
100,0.95,7,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.697394467607087,0.492257159485966,-25.4762332682534,6.92846784888083e-19,-25.1454564419025,9.37828596322944e-19,-0.697394467607087,0.492257159485966,-25.4762332682534,6.92846784888083e-19,-25.1454564419025,9.37828596322944e-19
100,0.95,8,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.504641403474536,0.618412918578068,-25.4762332682534,6.92846784888083e-19,-25.4651925904414,6.99842404862436e-19,-0.504641403474536,0.618412918578068,-25.4762332682534,6.92846784888083e-19,-25.4651925904414,6.99842404862436e-19
100,0.95,9,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.812604508328942,0.424432570568728,-25.4762332682534,6.92846784888083e-19,-25.4860374761469,6.86695595545691e-19,-0.812604508328942,0.424432570568728,-25.4762332682534,6.92846784888083e-19,-25.4860374761469,6.86695595545691e-19
100,0.95,10,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.887834520144091,0.383441380215901,-25.4762332682534,6.92846784888083e-19,-25.5996055794858,6.19444618700477e-19,-0.887834520144091,0.383441380215901,-25.4762332682534,6.92846784888083e-19,-25.5996055794858,6.19444618700477e-19
100,0.95,11,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.552328574607487,0.585830814330589,-25.4762332682534,6.92846784888083e-19,-25.2367973877149,8.62292593423412e-19,-0.552328574607487,0.585830814330589,-25.4762332682534,6.92846784888083e-19,-25.2367973877149,8.62292593423412e-19
100,0.95,12,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.740883177188695,0.465951915901992,-25.4762332682534,6.92846784888083e-19,-25.3774814658902,7.58096695237421e-19,-0.740883177188695,0.465951915901992,-25.4762332682534,6.92846784888083e-19,-25.3774814658902,7.58096695237421e-19
100,0.95,13,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.643267520902677,0.526149701937711,-25.4762332682534,6.92846784888083e-19,-25.4909438266546,6.83638689985266e-19,-0.643267520902677,0.526149701937711,-25.4762332682534,6.92846784888083e-19,-25.4909438266546,6.83638689985266e-19
100,0.95,14,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-1.04543617833609,0.306237216916657,-25.4762332682534,6.92846784888083e-19,-25.4958530118377,6.80594183120483e-19,-1.04543617833609,0.306237216916657,-25.4762332682534,6.92846784888083e-19,-25.4958530118377,6.80594183120483e-19
100,0.95,15,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.561689158379389,0.579535896599212,-25.4762332682534,6.92846784888083e-19,-25.4958530118377,6.80594183120483e-19,-0.561689158379389,0.579535896599212,-25.4762332682534,6.92846784888083e-19,-25.4958530118377,6.80594183120483e-19
100,0.95,16,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-1.05080001401067,0.303816604187546,-25.4762332682534,6.92846784888083e-19,-25.4114835349909,7.34937024815524e-19,-1.05080001401067,0.303816604187546,-25.4762332682534,6.92846784888083e-19,-25.4114835349909,7.34937024815524e-19
100,0.95,17,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-1.34164078649987,0.192269989666635,-25.4762332682534,6.92846784888083e-19,-25.3484452149162,7.78474726342062e-19,-1.34164078649987,0.192269989666635,-25.4762332682534,6.92846784888083e-19,-25.3484452149162,7.78474726342062e-19
100,0.95,18,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-1.5289651853046,0.139347346555316,-25.4762332682534,6.92846784888083e-19,-25.3532776691614,7.75044120123238e-19,-1.5289651853046,0.139347346555316,-25.4762332682534,6.92846784888083e-19,-25.3532776691614,7.75044120123238e-19
100,0.95,19,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-1.09108945117996,0.286066725979825,-25.4762332682534,6.92846784888083e-19,-25.5105976027637,6.71534601952781e-19,-1.09108945117996,0.286066725979825,-25.4762332682534,6.92846784888083e-19,-25.5105976027637,6.71534601952781e-19
100,0.95,20,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-1.38349616444224,0.179247416307893,-25.4762332682534,6.92846784888083e-19,-25.3484452149162,7.78474726342062e-19,-1.38349616444224,0.179247416307893,-25.4762332682534,6.92846784888083e-19,-25.3484452149162,7.78474726342062e-19
100,0.95,21,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.897887270422962,0.378165323534417,-25.4762332682534,6.92846784888083e-19,-25.4860374761469,6.86695595545691e-19,-0.897887270422962,0.378165323534417,-25.4762332682534,6.92846784888083e-19,-25.4860374761469,6.86695595545691e-19
100,0.95,22,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.863613187918319,0.396349420723215,-25.4762332682534,6.92846784888083e-19,-25.4811339575876,6.89764945298284e-19,-0.863613187918319,0.396349420723215,-25.4762332682534,6.92846784888083e-19,-25.4811339575876,6.89764945298284e-19
100,0.95,23,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.797749147333544,0.43283879038213,-25.4762332682534,6.92846784888083e-19,-25.3629508748294,7.68224178029255e-19,-0.797749147333544,0.43283879038213,-25.4762332682534,6.92846784888083e-19,-25.3629508748294,7.68224178029255e-19
100,0.95,24,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.652600387017736,0.520216463753501,-25.4762332682534,6.92846784888083e-19,-25.4860374761469,6.86695595545691e-19,-0.652600387017736,0.520216463753501,-25.4762332682534,6.92846784888083e-19,-25.4860374761469,6.86695595545691e-19
100,0.95,25,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-1.97484176581315,0.0598980331490677,-25.4762332682534,6.92846784888083e-19,-25.4909438266546,6.83638689985266e-19,-1.97484176581315,0.0598980331490677,-25.4762332682534,6.92846784888083e-19,-25.4909438266546,6.83638689985266e-19
100,0.95,26,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.957144788564406,0.348037293177515,-25.4762332682534,6.92846784888083e-19,-25.5007650344267,6.77562029602836e-19,-0.957144788564406,0.348037293177515,-25.4762332682534,6.92846784888083e-19,-25.5007650344267,6.77562029602836e-19
100,0.95,27,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.563239172769217,0.578496789508273,-25.4762332682534,6.92846784888083e-19,-25.4762332682534,6.92846784888083e-19,-0.563239172769217,0.578496789508273,-25.4762332682534,6.92846784888083e-19,-25.4762332682534,6.92846784888083e-19
100,0.95,28,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.64612765040713,0.524327513396288,-25.4762332682534,6.92846784888083e-19,-25.4909438266546,6.83638689985266e-19,-0.64612765040713,0.524327513396288,-25.4762332682534,6.92846784888083e-19,-25.4909438266546,6.83638689985266e-19
100,0.95,29,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-1.81939270367609,0.0813499220891518,-25.4762332682534,6.92846784888083e-19,-25.4909438266546,6.83638689985266e-19,-1.81939270367609,0.0813499220891518,-25.4762332682534,6.92846784888083e-19,-25.4909438266546,6.83638689985266e-19
100,0.95,30,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,50.5,29.011491975882,0,1,0,1,0,1,-0.719388779196217,0.478848500501271,-25.4762332682534,6.92846784888083e-19,-25.4958530118377,6.80594183120483e-19,-0.719388779196217,0.478848500501271,-25.4762332682534,6.92846784888083e-19,-25.4958530118377,6.80594183120483e-19
110,0.1,1,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-5.40931982018489,1.0160470662642e-05,-6.57938596315901,4.66731317270436e-07,-13.0222122172694,3.7381336410664e-13,-5.40931982018489,1.0160470662642e-05,-6.57938596315901,4.66731317270436e-07,-13.0222122172694,3.7381336410664e-13
110,0.1,2,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.57618690234222,9.51186979998682e-05,-31.5190056981144,7.80530986619946e-23,-17.8036816734667,1.90145752157163e-16,-4.57618690234222,9.51186979998682e-05,-31.5190056981144,7.80530986619946e-23,-17.8036816734667,1.90145752157163e-16
110,0.1,3,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-5.12723894821367,2.1639051347458e-05,-31.5190056981144,7.80530986619946e-23,-26.8992323351617,4.95764889916207e-21,-5.12723894821367,2.1639051347458e-05,-31.5190056981144,7.80530986619946e-23,-26.8992323351617,4.95764889916207e-21
110,0.1,4,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-3.80115829298021,0.000747147001361367,-31.5190056981144,7.80530986619946e-23,-25.7252426397362,1.58331323267778e-20,-3.80115829298021,0.000747147001361367,-31.5190056981144,7.80530986619946e-23,-25.7252426397362,1.58331323267778e-20
110,0.1,5,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-5.66537247192272,5.13189673037124e-06,-31.5190056981144,7.80530986619946e-23,-29.277546840732,5.4156182412547e-22,-5.66537247192272,5.13189673037124e-06,-31.5190056981144,7.80530986619946e-23,-29.277546840732,5.4156182412547e-22
110,0.1,6,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-6.09943352752613,1.62866663453808e-06,-31.5190056981144,7.80530986619946e-23,-29.5476384346184,4.25712568573147e-22,-6.09943352752613,1.62866663453808e-06,-31.5190056981144,7.80530986619946e-23,-29.5476384346184,4.25712568573147e-22
110,0.1,7,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.27671722958798,0.000212088866779007,-31.5190056981144,7.80530986619946e-23,-27.3459966756778,3.22645073916835e-21,-4.27671722958798,0.000212088866779007,-31.5190056981144,7.80530986619946e-23,-27.3459966756778,3.22645073916835e-21
110,0.1,8,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-5.52620121357186,7.43548113405991e-06,-31.5190056981144,7.80530986619946e-23,-29.3282283029099,5.17564116141131e-22,-5.52620121357186,7.43548113405991e-06,-31.5190056981144,7.80530986619946e-23,-29.3282283029099,5.17564116141131e-22
110,0.1,9,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-6.07936302946119,1.71685970297373e-06,-31.5190056981144,7.80530986619946e-23,-32.1502312312136,4.63131349565892e-23,-6.07936302946119,1.71685970297373e-06,-31.5190056981144,7.80530986619946e-23,-32.1502312312136,4.63131349565892e-23
110,0.1,10,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.57453658476542,9.5540955272701e-05,-31.5190056981144,7.80530986619946e-23,-28.3697278303344,1.23527926897877e-21,-4.57453658476542,9.5540955272701e-05,-31.5190056981144,7.80530986619946e-23,-28.3697278303344,1.23527926897877e-21
110,0.1,11,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-5.85742698405378,3.08292928705155e-06,-31.5190056981144,7.80530986619946e-23,-31.6135037578229,7.21408144528742e-23,-5.85742698405378,3.08292928705155e-06,-31.5190056981144,7.80530986619946e-23,-31.6135037578229,7.21408144528742e-23
110,0.1,12,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.94103481190252,3.56854421586727e-05,-31.5190056981144,7.80530986619946e-23,-30.9924219343612,1.2156764857703e-22,-4.94103481190252,3.56854421586727e-05,-31.5190056981144,7.80530986619946e-23,-30.9924219343612,1.2156764857703e-22
110,0.1,13,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.65353676659824,7.72799896965129e-05,-31.5190056981144,7.80530986619946e-23,-29.6638870639919,3.84062948355583e-22,-4.65353676659824,7.72799896965129e-05,-31.5190056981144,7.80530986619946e-23,-29.6638870639919,3.84062948355583e-22
110,0.1,14,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-6.24295103093777,1.11820224178692e-06,-31.5190056981144,7.80530986619946e-23,-31.8264583379312,6.04566644197827e-23,-6.24295103093777,1.11820224178692e-06,-31.5190056981144,7.80530986619946e-23,-31.8264583379312,6.04566644197827e-23
110,0.1,15,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.95588786090573,3.42888847620633e-05,-31.5190056981144,7.80530986619946e-23,-31.8056809789095,6.15048938726336e-23,-4.95588786090573,3.42888847620633e-05,-31.5190056981144,7.80530986619946e-23,-31.8056809789095,6.15048938726336e-23
110,0.1,16,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.05073090851975,0.000386937744635578,-31.5190056981144,7.80530986619946e-23,-31.1153376214065,1.09553323556812e-22,-4.05073090851975,0.000386937744635578,-31.5190056981144,7.80530986619946e-23,-31.1153376214065,1.09553323556812e-22
110,0.1,17,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.71355210576473,6.57722140513534e-05,-31.5190056981144,7.80530986619946e-23,-30.928693464574,1.28326387136654e-22,-4.71355210576473,6.57722140513534e-05,-31.5190056981144,7.80530986619946e-23,-30.928693464574,1.28326387136654e-22
110,0.1,18,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-5.22610167604149,1.65969509205416e-05,-31.5190056981144,7.80530986619946e-23,-31.525465920265,7.76333622303603e-23,-5.22610167604149,1.65969509205416e-05,-31.5190056981144,7.80530986619946e-23,-31.525465920265,7.76333622303603e-23
110,0.1,19,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-5.35274137417549,1.18211527042992e-05,-31.5190056981144,7.80530986619946e-23,-31.6955515358431,6.73841377676718e-23,-5.35274137417549,1.18211527042992e-05,-31.5190056981144,7.80530986619946e-23,-31.6955515358431,6.73841377676718e-23
110,0.1,20,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.37865664198201,0.000161508019855816,-31.5190056981144,7.80530986619946e-23,-30.8455602880976,1.3773294514667e-22,-4.37865664198201,0.000161508019855816,-31.5190056981144,7.80530986619946e-23,-30.8455602880976,1.3773294514667e-22
110,0.1,21,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-5.11564966012107,2.23229450528387e-05,-31.5190056981144,7.80530986619946e-23,-31.1344393345959,1.07799715400223e-22,-5.11564966012107,2.23229450528387e-05,-31.5190056981144,7.80530986619946e-23,-31.1344393345959,1.07799715400223e-22
110,0.1,22,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.65893382678942,7.61677468313164e-05,-31.5190056981144,7.80530986619946e-23,-30.9473387325619,1.26309595742274e-22,-4.65893382678942,7.61677468313164e-05,-31.5190056981144,7.80530986619946e-23,-30.9473387325619,1.26309595742274e-22
110,0.1,23,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.76263127311007,5.76447924299744e-05,-31.5190056981144,7.80530986619946e-23,-31.5119868122502,7.85117988075834e-23,-4.76263127311007,5.76447924299744e-05,-31.5190056981144,7.80530986619946e-23,-31.5119868122502,7.85117988075834e-23
110,0.1,24,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-5.02414102957897,2.85427929837922e-05,-31.5190056981144,7.80530986619946e-23,-31.6204977680717,7.17221018739321e-23,-5.02414102957897,2.85427929837922e-05,-31.5190056981144,7.80530986619946e-23,-31.6204977680717,7.17221018739321e-23
110,0.1,25,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-3.52758240871392,0.00152154342053078,-31.5190056981144,7.80530986619946e-23,-31.8125841312237,6.11545528749208e-23,-3.52758240871392,0.00152154342053078,-31.5190056981144,7.80530986619946e-23,-31.8125841312237,6.11545528749208e-23
110,0.1,26,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.95780111781654,3.41130154228828e-05,-31.5190056981144,7.80530986619946e-23,-31.3781397943858,8.78144354165704e-23,-4.95780111781654,3.41130154228828e-05,-31.5190056981144,7.80530986619946e-23,-31.3781397943858,8.78144354165704e-23
110,0.1,27,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.36150502861681,0.0001690912998838,-31.5190056981144,7.80530986619946e-23,-31.4515440694825,8.25793447056104e-23,-4.36150502861681,0.0001690912998838,-31.5190056981144,7.80530986619946e-23,-31.4515440694825,8.25793447056104e-23
110,0.1,28,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-5.14705027115619,2.05182993678294e-05,-31.5190056981144,7.80530986619946e-23,-31.5662468741006,7.50371427307552e-23,-5.14705027115619,2.05182993678294e-05,-31.5190056981144,7.80530986619946e-23,-31.5662468741006,7.50371427307552e-23
110,0.1,29,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.41050549965504,0.000148310889670413,-31.5190056981144,7.80530986619946e-23,-30.8645101601949,1.35527683687745e-22,-4.41050549965504,0.000148310889670413,-31.5190056981144,7.80530986619946e-23,-30.8645101601949,1.35527683687745e-22
110,0.1,30,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.8134775848453,5.02810709057985e-05,-31.5190056981144,7.80530986619946e-23,-31.5865582203831,7.37777921371402e-23,-4.8134775848453,5.02810709057985e-05,-31.5190056981144,7.80530986619946e-23,-31.5865582203831,7.37777921371402e-23
110,0.15,1,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-5.32752712978846,1.26467617324253e-05,-6.41271806092749,7.18502661115382e-07,-14.0224719101124,6.49989011360825e-14,-5.32752712978846,1.26467617324253e-05,-6.41271806092749,7.18502661115382e-07,-14.0224719101124,6.49989011360825e-14
110,0.15,2,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-6.3023049516198,9.57685720533313e-07,-31.5190056981144,7.80530986619946e-23,-22.444480052747,5.37180184132816e-19,-6.3023049516198,9.57685720533313e-07,-31.5190056981144,7.80530986619946e-23,-22.444480052747,5.37180184132816e-19
110,0.15,3,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.01803004705882,0.00042194911098237,-31.5190056981144,7.80530986619946e-23,-21.9341231255628,9.68920534120106e-19,-4.01803004705882,0.00042194911098237,-31.5190056981144,7.80530986619946e-23,-21.9341231255628,9.68920534120106e-19
110,0.15,4,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-4.78818042723781,5.38190720425395e-05,-31.5190056981144,7.80530986619946e-23,-24.7700983185118,4.22480105328905e-20,-4.78818042723781,5.38190720425395e-05,-31.5190056981144,7.80530986619946e-23,-24.7700983185118,4.22480105328905e-20
110,0.15,5,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-5.25390604504392,1.54046013684573e-05,-31.5190056981144,7.80530986619946e-23,-32.2085148600211,4.41557350161785e-23,-5.25390604504392,1.54046013684573e-05,-31.5190056981144,7.80530986619946e-23,-32.2085148600211,4.41557350161785e-23
110,0.15,6,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,46.4090909090909,30.5630031950983,0,1,0,1,0,1,-5.09073642755244,2.38674134820497e-05,-31.5190056981144,7.80530986619946e-23,-31.0128933502357,1.19475679924895e-22,-5.09073642755244,2.38674134820497e-05,-31.5190056981144,7.80530986619946e-23,-31.0128933502357,1.19475679924895e-22
